Reporting Range=["Quarterly"],Select year=["2025"],Select quarter=["4"],Search Term=["couple"],,,,,,,,,,,,,,,,,
Search Frequency Rank,Search Term,Top Clicked Brand #1,Top Clicked Brands #2,Top Clicked Brands #3,Top Clicked Category #1,Top Clicked Category #2,Top Clicked Category #3,Top Clicked Product #1: ASIN,Top Clicked Product #1: Product Title,Top Clicked Product #1: Click Share,Top Clicked Product #1: Conversion Share,Top Clicked Product #2: ASIN,Top Clicked Product #2: Product Title,Top Clicked Product #2: Click Share,Top Clicked Product #2: Conversion Share,Top Clicked Product #3: ASIN,Top Clicked Product #3: Product Title,Top Clicked Product #3: Click Share,Top Clicked Product #3: Conversion Share,Reporting Date
219124,matching couple bracelets,Smilelife,UNGENT THEM,ANGLEQUEEN,Jewelry,Guild,Wireless,B0DP4PP76P,Promise Couple Bracelets for Women Men Permanent Bracelets for Couples Soulmate Distance Relationship Bracelet Stainless steel Matching Bracelets Locked Bracelet Heart Rhinestone Gold Silver Cuban Chain (A-Gold),4.8,1.69,B0DX5PM3FP,PZXHRY Couples Bracelets Matching Bracelets For Couple Anniversary for Him and Her Long Distance Relationship Gifts for Girlfriend Boyfriend Husband Wife Birthday Soulmate White Black Knot,4.64,4.03,B0CZDZMG2F,Matching Bracelets for Couples,Dainty Gold Love Knot Bracelet 14K Gold Plated Herringbone Chain Bracelet Relationship Jewelry Gifts for Best Friend(Gold&Silver),3.81,2.33,12/31/2025
219614,gifts for a couple,Nut Haven,JIMBON,,Home,Grocery,Kitchen,B08X94JGJ1,"Thanksgiving Nuts Gift Basket - Assortment of Sweet & Roasted Salted Gourmet Nuts - Assorted Food Gift Box for Christmas, Holiday, Family, Sympathy, Men & Women.",6.33,2.28,B091YKMS28,"JIMBON Our Adventure Book Scrapbook Photo Album Retro Style Embossed Letter Cover Travel Diary Journal Scrap Book Kit For Couples,Memory Book For Anniversary Wedding",6.29,2.28,B08YWP5QRF,"Romantic & Fun Scratch Off Date Night Ideas Card Game, Perfect Couple Gifts for Her or Him, Couple Gifts for Boyfriend, Girlfriend, Wife, Husband, Engagement, Birthday or Anniversaries",2.66,3.49,12/31/2025
221030,couple hoodies,,Coume,7th hill,Apparel,Guild,Home,B0CLYRJVYM,Custom Embroidered Roman Numeral Hoodies&Sweatshirts - Embroidered Sweatshirt Couple Hoodies - Matching Hoodies For Couples Multicolor,11.89,1.37,B0DFW8HXZH,"Coume Couples Hoodie Two Person Hoodie M/L/XL/XXL Funny Intimate Matching Sweatshirts Lovers Friends Couples Valentine Gift(Black,XL)",5.3,6.85,B0D9YCLWLM,"Custom Embroidered Couple Hoodies and Sweatshirts, Personalized Matching Hoodies for Lovers, Couple's Spider Web Pattern Embroidered, Gifts for Her, Him, Birthday, Valentines, Halloween, Christmas",5.01,0,12/31/2025
224333,couple christmas shirts,,Urvatac,UNIQUEONE,Apparel,Guild,Sports,B0FJ1H785Q,Christmas Couples His and Her Shirt: Family Matching Xmas Outfits Sets - Funny Holiday Graphic Pajamas Tees Top,4.86,1.62,B0D9Y7MZFJ,Christmas Couples Shirts Merry Christmas Couples Matching Outfits Xmas Holiday Graphic Short Sleeve Tees Top,3.08,0.27,B0FJXYYPK7,Christmas Couples Shirts His and Her Matching Xmas Outfits Sets Funny Christmas Family Pajamas Short Sleeve Tees Top,3.05,1.08,12/31/2025
224333,sex toys for couple,ZOOPLOU,Tracy's Dog,MOVGANI,Health & Personal Care,Toys,Personal_Care_Appliances,B0F2F6RSZP,"Couples Rose App Remote Control Wearable Vibrator, Couple Women Adult Sex Toys Games for Men, Hands Free Panty Clitoris Vibrator Vibrating Cock Ring, ZOOPLOU BDSM Female Sex Toy Clitoral Stimulator",6.69,4.21,B0C6MR7DFZ,"Vibrating Cock Ring with Rose Clitoral Stimulator, Pleasure Penis Ring Vibrator Couples Adult Sex Toys for Men Women, 7 Vibrations Male Couple Sex Toy",5.24,4.02,B093C6PSCS,Sex Toys Adult Toys Pillow Position Cushion Triangle Inflatable Furniture Couples Toy Positioning for Deeper Position Support Pillow Men Women for Couples,4.75,1.53,12/31/2025
225864,cute couple gifts,AMAOGE,Bemaystar,SAPGIF,Home,Toys,Apparel,B081SNX9YG,"Scrapbook Photo Album,Our Adventure Book, Embossed Words Hard Cover Movie Up Travel Scrapbook for Anniversary, Wedding, Travelling, Baby Shower, etc (Adventure Book)",6.35,3.37,B0CYSZ799D,"Bemaystar Spotify Plaque Custom Gifts - Acrylic Song Plaque with Picture - Personalized Gifts for Boyfriend Girlfriend Couple - Customized Valentines Day Gifts for Him Her, 7Lx5W",5.41,0,B0DCBMHRWB,"Valentines Day Gifts for Him Her Boyfriend Girlfriend, 40 Scratch Off Date Ideas Bridal Shower Gifts, Stocking Stuffers Anniversary Engagement Wedding Present for Men Women Husband Wife Couple Games",4.13,1.92,12/31/2025
228170,gifts for couple,Nut Haven,,JIMBON,Home,Grocery,Kitchen,B08X94JGJ1,"Thanksgiving Nuts Gift Basket - Assortment of Sweet & Roasted Salted Gourmet Nuts - Assorted Food Gift Box for Christmas, Holiday, Family, Sympathy, Men & Women.",6.5,2,B091YKMS28,"JIMBON Our Adventure Book Scrapbook Photo Album Retro Style Embossed Letter Cover Travel Diary Journal Scrap Book Kit For Couples,Memory Book For Anniversary Wedding",5.64,2.55,B004D9XYWU,"A Gift Inside Chocolate, Caramel and Crunch Grand Gift Basket",2.45,1.28,12/31/2025
235780,couple ugly christmas sweater,wild custom apparel,Wild Bobby,LUKYCILD,Apparel,Guild,Sports,B0G2PTPBHH,wild custom apparel And Why is The Carpet All Wet Todd IDK Margo Matching Couples Ugly Funny Christmas Vacation Sweatshirt Sweater Mens Small Womens Small KELLY GREEN AND RED,7.21,0,B0FJXDKGD7,LUKYCILD Christmas Couples His and Her Sweatshirt: Merry Christmas Couples Matching Outfits Xmas Holiday Long Sleeve Shirt,6.86,0,B0FYV1HK5Z,wild custom apparel Peace I Come In Peace Couples Ugly Christmas Sweatshirt Sweater Mens Small Womens Small FOREST GREEN AND MAROON,5.85,0,12/31/2025
237908,couple keychain,Funko,Smilelife,BOBIPRO,Apparel,Toys,Luggage,B07HB76X7Z,FUNKO POP! KEYCHAIN: Lilo & Stitch - Stitch & Angel 2PK,9.42,2.43,B0CNR2WVL8,"Smilelife Personalized Brick Matching Heart Keychains - Gifts for Mom, Dad, Couple, Boyfriend, Girlfriend, Lovers (Black)",6,2.84,B0D95SJ5RF,"BOBIPRO Couples Matching Stuff Gifts - Red Heart Keychain, Matching Couple Heart Keychains Decorations Christmas Valentines Day Gifts for Boyfriend Girlfriend",4.7,5.68,12/31/2025
248200,hostess gifts for couple,Nut Haven,Barnetts Fine Biscotti,CHRONICLE BOOKS,Home,Grocery,Kitchen,B08X94JGJ1,"Thanksgiving Nuts Gift Basket - Assortment of Sweet & Roasted Salted Gourmet Nuts - Assorted Food Gift Box for Christmas, Holiday, Family, Sympathy, Men & Women.",6.42,3.19,B0081BE3E4,"Barnetts Christmas Holiday Thanksgiving 12 Chocolate Biscotti Gift Box, Gourmet Cookie Gifts Basket for Him and Her Food Delivery, Fancy Cookies Spring Candy Treats Baskets Ideas for Dad, Husband, Father, Brother, Son, Father, Grandmother, Mother, Grandma, Valentines Day",4.99,3.31,1452164894,"After Dinner Amusements: Do You Remember? 50 Questions to Share Memories (Conversation Game for Family and Friends, Gift for Host or Hostess)",4.57,2.36,12/31/2025
251080,matching couple christmas pajamas,Ekouaer,SWOMOG,U2SKIIN,Apparel,Softlines_Private_Label,Sports,B08HC98GX2,"U2SKIIN Couple Pajama Sets, Plaid Pajama Set for Men and Women Soft Warm Pjs Set Black/Red-Black Plaid Womens Medium",5.42,0.48,B0DL58YTC3,"iHapHap I Have Everything I Want Christmas Couples Christmas Matching Pajamas Set For Couples(M,Mom)",3.31,0,B0FV29RVLM,"Ithalt Couples Christmas Pajamas Women Men Chest Nuts Long Sleeve and Pants Pjs Set Xmas Holiday Sleepwear(AWomenBlack,X-Large)",2.39,0,12/31/2025
254171,couple sex toy,ZOOPLOU,Tracy's Dog,MOVGANI,Health & Personal Care,Toys,Apparel,B0F2F6RSZP,"Couples Rose App Remote Control Wearable Vibrator, Couple Women Adult Sex Toys Games for Men, Hands Free Panty Clitoris Vibrator Vibrating Cock Ring, ZOOPLOU BDSM Female Sex Toy Clitoral Stimulator",10.64,8.64,B0C6MR7DFZ,"Vibrating Cock Ring with Rose Clitoral Stimulator, Pleasure Penis Ring Vibrator Couples Adult Sex Toys for Men Women, 7 Vibrations Male Couple Sex Toy",7.75,7.17,B0F13KRC3Z,"Tracy's Dog Wand Vibrator Kits, Couple Adult Sex Toys with 3 Attachments for Clit, G Spot, Glans, Clitoral Stimulator Vibrating Realistic Dildo with LCD Display, 10 Patterns 4 Speeds Massage Kits",5.16,2.21,12/31/2025
255413,newlyweds gifts for couple,JIMBON,THDZS,Callisto,Home,Books,Kitchen,B091YKMS28,"JIMBON Our Adventure Book Scrapbook Photo Album Retro Style Embossed Letter Cover Travel Diary Journal Scrap Book Kit For Couples,Memory Book For Anniversary Wedding",7.68,3.52,B0DXD38JT7,"Wedding Gifts, Mr and Mrs Gifts,Bridal Shower Gifts,Wedding Gifts for Couples 2025, Just Married Gift for Newlywed Couple, Bride,Crystal Glass Ornament",4.88,4.61,B0DH4RQQ9R,"Pawzity Wedding Gifts - Mr and Mrs Gifts - Wedding Gift for Couples 2025, Bride, Future Mr and Mrs - Bridal Shower Bride Gift for Married Newlywed - Wood First Christmas Married Ornament 2025",3.77,2.44,12/31/2025
270494,couple ornament,Noni,Midwest-CBK,WLWLGLUCK,Home,Guild,Baby,B07L35WZHL,Ganz S'Mores Kissing Under Mistletoe Resin Christmas Tree Marshmallow Ornament S'Mores Collection by Midwest CBK,5.11,6.03,B0DDYCWQFJ,"3D Christmas Ornament I Want to Grow Old with You, Funny Christmas Ceramic Ornament for Old Couple, Gift for Couple, Marriage Keepsake, Christmas Decoration Funny Love Gift Anniversary Xmas Ornament",4.87,3.25,B0FY6JJGVY,"Noni Personalized Couple Heart Ornament, Custom Names with Year, Ceramic Tree Decoration with Stockings Detail Christmas 2025, Gifts for Couples, Gifts for Christmas",3.53,0,12/31/2025
275393,matching couple outfits,PATPAT,Hawaii Hangover,,Apparel,Guild,Sports,B0DR88CWF1,PATPAT Matching Outfits for Couples: Him and Her Matching Sets Turndown Collar Solid Linen Chest Pocket Shirt Vacation Beach Sun Orange Men M,5.06,0.99,B0CVTRLYLY,JOAIFO Hawaiian Floral Leaf Print Matching Couple Outfits Vocation Mens Shirts Sleeveless Formal Dress Cozy Aloha Shirt Casual Dress Husband and Wife Clothes for Vocation,3.13,0.99,B0DT9W95QC,"Personalized Roman Numeral Sweatshirt, Custom Matching Hoodies for Couples, Couple's Sweatshirt, Matching Shirts, Anniversary, Engagement, Valentine's Day Gifts for Men and Women",2.48,0,12/31/2025
281351,halloween couple costumes,Spooktacular Creations,JenPen,Funnlot,Apparel,Toys,Biss,B0FH45XBQH,JenPen 9 Pcs Halloween Adult Couple Costume Men's Black and White Striped Suit Women's Costume Cosplay Set Red Gothic Wedding(X-Large),5.33,0,B07W58YPCF,"Spooktacular Creations Plug and Socket Halloween Costume Adult, Plug and Outlet Couples USB Costume for Halloween Cosplay Party (X-Large)",3.69,0.83,B0DRF6NRDH,XYJKIDSES Couple Inflatable Dachshund Costume for Adult Halloween Blow Up Costumes 2 People Funny Dog Costumes for Men Women Cosplay,3.05,0.83,12/31/2025
284586,the perfect couple,,Back Bay Books,"Little, Brown",Digital_Video_Download,Digital_Ebook_Purchase,Books,B0FKT93B21,The Perfect Couple,25.96,0,031637525X,The Perfect Couple,22.59,48.66,B0763LB5LQ,The Perfect Couple,17.15,8.56,12/31/2025
286890,couple bracelets for him and her,TOTWOO,Mealguet,XIANNVXI,Jewelry,Guild,Wireless,B09MTF5Q4P,XIANNVXI Couples Bracelets Matching Bracelets His and Her Matching Couple Long Distance Relationship Gifts for Boyfriends Girlfriends Pulseras Para Parejas de Novios,5.6,1.31,B0DLNQC3KT,"Smilelife Magnetic Couples Bracelets - His and Hers Matching Set, Forever Bracelets for Couples, Perfect Long Distance Relationship Gifts and Valentines Presents",4.3,3.67,B09M3GBK99,"MEALGUET Pinky Promise Couple Bracelet for him her, Hand Braided Couple Bracelets Set Mutual Attraction Relationship Bracelet Personalized Gift for Men Women, Handmade",3.76,2.1,12/31/2025
287445,couple toys,,Trikendou,MXQHXZSX,Health & Personal Care,Toys,Home,B0DWMT3HKP,Neck to Wrist Ankle Behind Back Restraints Sex Kit for Couples Under King Adjustable Sexy Straps and Tie Downs for Adults Couples Queen Bed Bonage Kits Bedroom Toys Women Sweatshirt 0210-F03,8.02,1.1,B0FGQJSDZ3,"Trikendou Couple Drinking Game for Date Night to Test Your Freak, Fun Couple Game for Romantic Anniversary & Valentines Birthdays Gift (Freaky Lovers)",7.43,4.4,B0DNMR7HVW,"MXQHXZSX Locking Adult Game Toy Storage Organizer Lock Box Toy Storage Bins Women and Men Game Toys Storage Bags with 2 Drawstring Bags, Large capacity 15 x 10 x 6.3 Inches",4.65,1.1,12/31/2025
293389,just the nicest couple,Park Row,AUDIBLE,,Digital_Ebook_Purchase,Books,Audible,B09VL96P7G,Just the Nicest Couple: A Thrilling Suspense Novel from the Author of Local Woman Missing,50.3,14.29,0778334066,Just the Nicest Couple: A Thrilling Suspense Novel from the Author of Local Woman Missing,41.6,63.66,B0B39QVGRM,Just the Nicest Couple,4.28,0,12/31/2025
294068,matching couple pajamas,PJGGZ,SWOMOG,U2SKIIN,Apparel,Sports,Guild,B08HC98GX2,"U2SKIIN Couple Pajama Sets, Plaid Pajama Set for Men and Women Soft Warm Pjs Set Black/Red-Black Plaid Womens Medium",6.09,0.5,B0FG7TVJMW,"PJGGZ Matching Pajamas for Couples, Button Down Loungewear Soft Warm Long Sleeve Sleepwear His and Hers Pajamas Sets(Women,Blue,M)",5.33,1.49,B0DG84HM46,"PJGGZ Matching Pajamas for Couples, Mens and Womens Buffalo Plaid Pajamas Set Long Sleeve Pjs Soft Warm(Black/Red-black Buffalo Plaid,M,Women)",3.04,0,12/31/2025
301688,wedding anniversary gifts for couple,Jumway,DCAPILLA,FreeJac,Home,Kitchen,Guild,B07HGQ9QF5,Jumway Mr and Mrs Coffee Mugs - Wedding Gifts for Bride and Groom - Gifts for Bridal Shower Engagement Wedding and Married Couples Anniversary - Ceramic Marble Cups 14 Oz Pink,6.57,2.61,B08ZL2VRMY,"DCAPILLA Wedding Anniversary Couples Gift - Two Hearts and Cross Iron Sculpture, Heart Decoration Gift for Her and Him, 1st to 50th or 60th Anniversary, Includes Present Box and Poem Card",4.52,3.41,B0D6R1WN8L,"Anniversary Candle - Aniversario Gifts for Men, Women & Couples - Romantic Gifts for Him, Her - 6oz",3.8,2.41,12/31/2025
306119,couple christmas ornaments,Noni,WLWLGLUCK,Midwest-CBK,Home,Guild,Kitchen,B0DDYCWQFJ,"3D Christmas Ornament I Want to Grow Old with You, Funny Christmas Ceramic Ornament for Old Couple, Gift for Couple, Marriage Keepsake, Christmas Decoration Funny Love Gift Anniversary Xmas Ornament",4.7,7.42,B0FY6JJGVY,"Noni Personalized Couple Heart Ornament, Custom Names with Year, Ceramic Tree Decoration with Stockings Detail Christmas 2025, Gifts for Couples, Gifts for Christmas",4.13,0,B07L35WZHL,Ganz S'Mores Kissing Under Mistletoe Resin Christmas Tree Marshmallow Ornament S'Mores Collection by Midwest CBK,4.1,5.81,12/31/2025
308567,sex toys couple,ZOOPLOU,Hgpolper,Tracy's Dog,Health & Personal Care,Toys,Personal_Care_Appliances,B0F2F6RSZP,"Couples Rose App Remote Control Wearable Vibrator, Couple Women Adult Sex Toys Games for Men, Hands Free Panty Clitoris Vibrator Vibrating Cock Ring, ZOOPLOU BDSM Female Sex Toy Clitoral Stimulator",6.93,2.84,B0FDK6JSN4,"Vorenza Sex Toys Adult Toys, Sex Pillow Position Cushion Triangle Inflatable Position Pillow, Couples Sex Toys Sex Wedge Velvet Pillow for Bedroom, Sex Accessories for Men Women Couples",4.8,0.24,B0CFTB6THB,"30pcs BDSM Kit Bondaged kit Adult,Sex Toy kit for Adult Toys,Restraint Set for Sex Accessories BSDM Toys for Couples,Sex Things for Couples Kinky,Sex Toy Set Sex Kits Sexual Pleasure Tools for Women",4.44,0.47,12/31/2025
309666,horrible couple,Exploding Kittens,Horrible Friends,LoLoud,Toys,Home,Apparel,B0D2JG7873,"Horrible Therapist: Extra Horrible Edition by Exploding Kittens - A Card Game for 3-8 Players, Ages 17+ - Adult Party Game for Family Night",51.51,13.36,B0FS6J7Z17,"Exploding Kittens Horrible Couple – Extra Horrible Edition – Party Game for 2-8 Players, from The Creators of Horrible Therapist | A Fun Game Night with Friends, Funny Card Game for Adults",31.26,64.98,B0D2RTFTWH,HORRIBLE FRIENDS - A Party Game for You and Your Awful Friends,6.25,0.92,12/31/2025
315568,matching couple costumes,Spooktacular Creations,Funnlot,JenPen,Apparel,Toys,Home,B0FH4KDSC7,JenPen 9 Pcs Halloween Adult Couple Costume Men's Black and White Striped Suit Women's Costume Cosplay Set Red Gothic Wedding(Large),8.05,1.59,B07W45HH8M,"Spooktacular Creations Plug and Socket Halloween Costume Adult, Plug and Outlet Couples USB Costume for Halloween Cosplay Party (Medium)",7.74,1.59,B0FC5K65TL,"Funnlot Couples Halloween Costumes - Halloween Bloody Nurse Adult Doctor Costumes Matching Halloween Couples Costume, Scary Bloody Doctor Nurse Scrub Couple ?Hallowe'en Costume Couple Party Cosplay XL",5.22,1.59,12/31/2025
322287,gift for a couple,Nut Haven,JIMBON,,Home,Grocery,Kitchen,B08X94JGJ1,"Thanksgiving Nuts Gift Basket - Assortment of Sweet & Roasted Salted Gourmet Nuts - Assorted Food Gift Box for Christmas, Holiday, Family, Sympathy, Men & Women.",7.1,1.7,B091YKMS28,"JIMBON Our Adventure Book Scrapbook Photo Album Retro Style Embossed Letter Cover Travel Diary Journal Scrap Book Kit For Couples,Memory Book For Anniversary Wedding",6.21,2.34,B07JN5467R,"Urban Accents Movie Night Popcorn Gift Set – Includes 3 Gourmet Popcorn Kernel Varieties & 5 Flavorful Seasonings – Perfect Snack Gift Box for Parties, Holidays, or Movie Lovers",3.08,1.7,12/31/2025
322934,couple handcuffs,Lneibid,Hgpolper,UTIMI,Health & Personal Care,Apparel,Toys,B0CTHZB358,"Sex Bondage Kits, BDSM Restraint Toys 7 Pcs, Handcuffs, Ankle, Cuffs, Clamps, Ball Gag, Blindfold, Rope, Leather, Restraints Set, SM Beginner Role Play Toy, BDSM Kits (Black-7PCS)",26.4,10.78,B0BQYTDDKX,"Sex Bondage Wrist & Thigh Cuffs BDSM Restraints Set, Sex Toys for Women with Adjustable Leg Straps Handcuffs for Couple Beginner SM Game Play",11.31,4.83,B0BMLH8KMT,Sex Restraints Handcuffs BDSM Plush Blindfold Sleep Mask Wrist Ankle Cuffs for Couples Bondage Fetish Adjustable,7.81,7.06,12/31/2025
330695,christmas gifts for a couple,JIMBON,Nut Haven,,Home,Grocery,Kitchen,B091YKMS28,"JIMBON Our Adventure Book Scrapbook Photo Album Retro Style Embossed Letter Cover Travel Diary Journal Scrap Book Kit For Couples,Memory Book For Anniversary Wedding",6.28,3.29,B08X94JGJ1,"Thanksgiving Nuts Gift Basket - Assortment of Sweet & Roasted Salted Gourmet Nuts - Assorted Food Gift Box for Christmas, Holiday, Family, Sympathy, Men & Women.",4.55,1.41,B01E4LWBLQ,"Luna Bean Hand Casting Kit – The Original Hand Mold Kit for Couples – Christmas Gifts, Bridal Shower, Wedding, Engagement Gifts for Her Him Anniversary for Men Women Wife Husband Boyfriend Girlfriend",2.5,2.82,12/31/2025
331783,couple games for adults,WHAT DO YOU MEME?,RISKY COUPLES,KAWAII KOI,Toys,Guild,Books,B0CR4G7CPD,"The Ultimate Date Night Game by Relatable, Great for Couples Games and Stay at Home Date Night Ideas, From The Makers of Let's Get Deep Relationship Card Game, Includes 300 Cards & Spinner",19.8,13.32,B08PQ14F57,"WHAT DO YOU MEME? Let's Get Deep by Relatable, A Question Card Game for Couples, Fun for Date Night Ideas, Wedding Gifts for Couples, Includes 300 Cards to Build Up Intimacy",11.94,6.25,B0BPHYHSYK,"RISKY COUPLES | Spicy Couples Card Game for Date Night: 150 Questions & Challenges for Your Partner | Romantic Intimacy Card Game for Anniversary, Valentines, Birthday, or Bridal Party",8.32,2.72,12/31/2025
334229,satin matching pajama set couple,SWOMOG,Ekouaer,PJGGZ,Apparel,Guild,Beauty,B0C8CGN6MJ,SWOMOG Women Pajamas Matching Pajamas Set Silk Satin Men Pj Set Long Sleeve Button Down Sleepwear 2 Pcs Loungewear Deep Wine Red Medium,4.83,0.81,B09S3MDYJG,SWOMOG Satin Matching Pajamas Sets Couple Silk Button Down Nightwear Women & Men Short Sleeve Sleepwear 2 Pieces Loungewear Black,3.25,0,B0B5LB6827,"Ekouaer Matching Pajama Sets for Couples Silk Satin Sleepwear Men's Long Sleeve Top with Pj Bottoms Pockets Two Piece Set (Purple,M)",2.63,0,12/31/2025
335580,couple halloween pajamas,,RAISEVERN,RMCMS,Apparel,Biss,Guild,B0DC6P3FBM,RAISEVERN Matching Halloween Pajamas Couples 2 Piece Long Sleeve Women Pjs Skeleton Pumpkin Button-Down Shirt and Drawstring Pant Pyjama Set Soft Sleepwear Warm Loungewear,7.82,0,B0FPR32553,Halloween Pajama Pants for Men Women Funny Cute Ghost with Pumpkin PJ Pant Matching Couples Unisex,4.68,0,B0CLHQTPPT,He's My Boo Matching Halloween Pajama Couples He's My Boo T-Shirt,3.99,2.5,12/31/2025
343538,best gift for newly engaged couple,AW BRIDAL,HEXMOZ,ZICOTO,Home,Kitchen,Office Products,B0DP1SK5N9,"HEXMOZ Engagement Gifts for Couples - Engagement Gift for Newly Engaged Couples, Women, Fiance, Her - Bride to Be Gifts, First Christmas Just Engaged Acrylic Ornament 2026 - Party Decorations",5.16,2.46,B0BN22SN6V,"Beautiful Boho Wedding Planner Book and Organizer - Enhance Excitement and Makes Your Countdown Planning Easy - Unique Engagement Gift for Newly Engaged Couples, Future Brides and Grooms,9 X 11 inches",5.06,1.4,B0D9NSPBC3,"FBCCZEY Engaged Gifts, Engagement Gifts for Couples Her, Engagement Party Decorations Gifts for Engaged Couple Wine Bag, Pairs Well with Getting Engaged Wine Bottle Bag",4.18,4.91,12/31/2025
348547,couple pjs,PJGGZ,SWOMOG,U2SKIIN,Apparel,Guild,Sports,B08HC98GX2,"U2SKIIN Couple Pajama Sets, Plaid Pajama Set for Men and Women Soft Warm Pjs Set Black/Red-Black Plaid Womens Medium",5.1,0,B0FG7TVJMW,"PJGGZ Matching Pajamas for Couples, Button Down Loungewear Soft Warm Long Sleeve Sleepwear His and Hers Pajamas Sets(Women,Blue,M)",2.98,0,B0DG84HM46,"PJGGZ Matching Pajamas for Couples, Mens and Womens Buffalo Plaid Pajamas Set Long Sleeve Pjs Soft Warm(Black/Red-black Buffalo Plaid,M,Women)",2.84,0.94,12/31/2025
